ClientID,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,Date,STATUS,QTR_ID,MONTH_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
EJC0810,10362,22,100,4,3664.1,2019/1/5,Shipped,1,1,Motorcycles,193,S10_4698,Hirano,Juri,Medium
EJC0810,10362,22,100,1,3877.06,2019/1/5,Shipped,1,1,Motorcycles,150,S12_2823,Hirano,Juri,Medium
EJC0810,10362,23,49.67,3,1142.41,2019/1/5,Shipped,1,1,Motorcycles,60,S18_2625,Hirano,Juri,Small
EJC0810,10362,50,96.92,2,4846,2019/1/5,Shipped,1,1,Motorcycles,112,S24_1578,Hirano,Juri,Medium
E3V0324,10363,33,85.39,3,2817.87,2019/1/6,Shipped,1,1,Classic Cars,194,S12_1099,Suominen,Kalle,Small
E3V0324,10363,34,96.73,4,3288.82,2019/1/6,Shipped,1,1,Classic Cars,117,S12_3380,Suominen,Kalle,Medium
E3V0324,10363,34,81.62,5,2775.08,2019/1/6,Shipped,1,1,Classic Cars,79,S12_3990,Suominen,Kalle,Small
E3V0324,10363,46,88.45,6,4068.7,2019/1/6,Shipped,1,1,Classic Cars,115,S12_4675,Suominen,Kalle,Medium
E3V0324,10363,22,100,7,3686.54,2019/1/6,Shipped,1,1,Classic Cars,77,S18_1889,Suominen,Kalle,Medium
E3V0324,10363,46,60.3,10,2773.8,2019/1/6,Shipped,1,1,Classic Cars,80,S18_3278,Suominen,Kalle,Small
E3V0324,10363,24,100,11,4142.64,2019/1/6,Shipped,1,1,Classic Cars,146,S18_3482,Suominen,Kalle,Medium
E3V0324,10363,32,89.12,12,2851.84,2019/1/6,Shipped,1,1,Motorcycles,62,S18_3782,Suominen,Kalle,Small
E3V0324,10363,28,58.18,13,1629.04,2019/1/6,Shipped,1,1,Classic Cars,148,S18_4721,Suominen,Kalle,Small
E3V0324,10363,21,100,8,3595.62,2019/1/6,Shipped,1,1,Motorcycles,76,S24_2000,Suominen,Kalle,Medium
E3V0324,10363,43,61.23,14,2632.89,2019/1/6,Shipped,1,1,Motorcycles,69,S24_2360,Suominen,Kalle,Small
E3V0324,10363,21,100,15,2447.76,2019/1/6,Shipped,1,1,Classic Cars,61,S24_3371,Suominen,Kalle,Small
E3V0324,10363,31,94.58,1,2931.98,2019/1/6,Shipped,1,1,Classic Cars,140,S24_3856,Suominen,Kalle,Small
E3V0324,10363,43,100,9,5154.41,2019/1/6,Shipped,1,1,Classic Cars,80,S24_4620,Suominen,Kalle,Medium
E3V0324,10363,50,100,2,6576.5,2019/1/6,Shipped,1,1,Motorcycles,99,S32_1374,Suominen,Kalle,Medium
TYO0529,10364,48,48.28,1,2317.44,2019/1/6,Shipped,1,1,Motorcycles,40,S32_2206,Lebihan,Laurence,Small
HBH0330,10365,30,87.06,1,2611.8,2019/1/7,Shipped,1,1,Classic Cars,141,S18_1129,Tam,Wing C,Small
HBH0330,10365,22,100,3,3425.18,2019/1/7,Shipped,1,1,Motorcycles,102,S32_4485,Tam,Wing C,Medium
HBH0330,10365,44,100,2,4984.32,2019/1/7,Shipped,1,1,Motorcycles,81,S50_4713,Tam,Wing C,Medium
PXJ0151,10366,34,100,3,4207.84,2019/1/10,Shipped,1,1,Classic Cars,142,S18_1984,Cartrain,Pascale,Medium
PXJ0151,10366,49,100,2,6144.6,2019/1/10,Shipped,1,1,Classic Cars,132,S18_2870,Cartrain,Pascale,Medium
PXJ0151,10366,34,100,1,6275.72,2019/1/10,Shipped,1,1,Classic Cars,169,S18_3232,Cartrain,Pascale,Medium
PXE0458,10367,49,56.3,1,2758.7,2019/1/12,Resolved,1,1,Classic Cars,124,S18_1589,Young,Julie,Small
PXE0458,10367,37,100,3,4703.81,2019/1/12,Resolved,1,1,Vintage Cars,170,S18_1749,Young,Julie,Medium
PXE0458,10367,45,100,4,8884.8,2019/1/12,Resolved,1,1,Vintage Cars,60,S18_2248,Young,Julie,Large
PXE0458,10367,27,100,5,4196.07,2019/1/12,Resolved,1,1,Vintage Cars,127,S18_2325,Young,Julie,Medium
PXE0458,10367,32,94.79,7,3033.28,2019/1/12,Resolved,1,1,Vintage Cars,168,S18_2795,Young,Julie,Medium
PXE0458,10367,46,100,6,4808.38,2019/1/12,Resolved,1,1,Classic Cars,141,S18_3685,Young,Julie,Medium
PXE0458,10367,43,62.72,8,2696.96,2019/1/12,Resolved,1,1,Vintage Cars,92,S18_4409,Young,Julie,Small
PXE0458,10367,44,85.25,9,3751,2019/1/12,Resolved,1,1,Classic Cars,71,S18_4933,Young,Julie,Medium
PXE0458,10367,21,60.37,10,1267.77,2019/1/12,Resolved,1,1,Classic Cars,73,S24_1046,Young,Julie,Small
PXE0458,10367,38,38.5,11,1463,2019/1/12,Resolved,1,1,Classic Cars,50,S24_1628,Young,Julie,Small
PXE0458,10367,23,36.29,13,834.67,2019/1/12,Resolved,1,1,Vintage Cars,33,S24_1937,Young,Julie,Small
PXE0458,10367,28,30.59,12,856.52,2019/1/12,Resolved,1,1,Vintage Cars,44,S24_2022,Young,Julie,Small
PXE0458,10367,36,100,2,5018.4,2019/1/12,Resolved,1,1,Classic Cars,37,S24_2972,Young,Julie,Medium
IXU0277,10368,40,100,2,4107.2,2019/1/19,Shipped,1,1,Classic Cars,90,S24_2766,Nelson,Valarie,Medium
IXU0277,10368,31,100,5,4223.13,2019/1/19,Shipped,1,1,Classic Cars,117,S24_2887,Nelson,Valarie,Medium
IXU0277,10368,46,79.62,1,3662.52,2019/1/19,Shipped,1,1,Classic Cars,85,S24_3191,Nelson,Valarie,Medium
IXU0277,10368,20,99.58,4,1991.6,2019/1/19,Shipped,1,1,Classic Cars,107,S24_3432,Nelson,Valarie,Small
IXU0277,10368,46,37.34,3,1717.64,2019/1/19,Shipped,1,1,Vintage Cars,41,S24_3969,Nelson,Valarie,Small
UBK0525,10369,41,100,2,4514.92,2019/1/20,Shipped,1,1,Classic Cars,214,S10_1949,Nelson,Allen,Medium
6BW0638,10370,35,65.63,4,2297.05,2019/1/20,Shipped,1,1,Classic Cars,147,S10_4962,O'Hara,Anna,Small
6BW0638,10370,49,100,8,8470.14,2019/1/20,Shipped,1,1,Trucks and Buses,136,S12_1666,O'Hara,Anna,Large
6BW0638,10370,27,100,1,3911.49,2019/1/20,Shipped,1,1,Trucks and Buses,116,S18_1097,O'Hara,Anna,Medium
UBK0525,10369,44,100,8,9240.44,2019/1/20,Shipped,1,1,Vintage Cars,102,S18_1342,Nelson,Allen,Large
UBK0525,10369,32,98.63,7,3156.16,2019/1/20,Shipped,1,1,Vintage Cars,53,S18_1367,Nelson,Allen,Medium
6BW0638,10370,22,100,5,3949,2019/1/20,Shipped,1,1,Trucks and Buses,122,S18_2319,O'Hara,Anna,Medium
6BW0638,10370,22,96.86,7,2130.92,2019/1/20,Shipped,1,1,Trucks and Buses,60,S18_2432,O'Hara,Anna,Small
UBK0525,10369,42,100,1,4581.36,2019/1/20,Shipped,1,1,Vintage Cars,101,S18_2949,Nelson,Allen,Medium
UBK0525,10369,28,44.21,6,1237.88,2019/1/20,Shipped,1,1,Vintage Cars,62,S18_2957,Nelson,Allen,Small
UBK0525,10369,21,94.22,5,1978.62,2019/1/20,Shipped,1,1,Vintage Cars,104,S18_3136,Nelson,Allen,Small
6BW0638,10370,27,56.85,9,1534.95,2019/1/20,Shipped,1,1,Classic Cars,169,S18_3232,O'Hara,Anna,Small
UBK0525,10369,45,73.08,4,3288.6,2019/1/20,Shipped,1,1,Vintage Cars,99,S18_3320,Nelson,Allen,Medium
6BW0638,10370,29,57.53,6,1668.37,2019/1/20,Shipped,1,1,Trucks and Buses,121,S18_4600,O'Hara,Anna,Small
6BW0638,10370,20,100,2,2730,2019/1/20,Shipped,1,1,Vintage Cars,50,S18_4668,O'Hara,Anna,Small
UBK0525,10369,40,86.92,3,3476.8,2019/1/20,Shipped,1,1,Vintage Cars,97,S24_4258,Nelson,Allen,Medium
6BW0638,10370,25,100,3,3160.25,2019/1/20,Shipped,1,1,Trucks and Buses,64,S32_3522,O'Hara,Anna,Medium
IXU0277,10371,32,100,6,3560.64,2019/1/23,Shipped,1,1,Classic Cars,207,S12_1108,Nelson,Valarie,Medium
IXU0277,10371,49,35.71,4,1749.79,2019/1/23,Shipped,1,1,Trucks and Buses,118,S12_4473,Nelson,Valarie,Small
IXU0277,10371,25,100,7,2602.25,2019/1/23,Shipped,1,1,Classic Cars,163,S18_2238,Nelson,Valarie,Small
IXU0277,10371,25,97.27,12,2431.75,2019/1/23,Shipped,1,1,Classic Cars,57,S24_1444,Nelson,Valarie,Small
IXU0277,10371,20,100,5,3449.4,2019/1/23,Shipped,1,1,Trucks and Buses,127,S24_2300,Nelson,Valarie,Medium
IXU0277,10371,45,100,8,5545.8,2019/1/23,Shipped,1,1,Classic Cars,35,S24_2840,Nelson,Valarie,Medium
IXU0277,10371,28,50.32,9,1408.96,2019/1/23,Shipped,1,1,Classic Cars,118,S24_4048,Nelson,Valarie,Small
IXU0277,10371,26,100,1,4044.04,2019/1/23,Shipped,1,1,Trucks and Buses,96,S32_1268,Nelson,Valarie,Medium
IXU0277,10371,20,66.47,2,1329.4,2019/1/23,Shipped,1,1,Trucks and Buses,54,S32_2509,Nelson,Valarie,Small
IXU0277,10371,30,99.55,11,2986.5,2019/1/23,Shipped,1,1,Trains,62,S32_3207,Nelson,Valarie,Small
IXU0277,10371,48,56.55,10,2714.4,2019/1/23,Shipped,1,1,Trucks and Buses,115,S50_1392,Nelson,Valarie,Small
IXU0277,10371,34,100,3,4301.34,2019/1/23,Shipped,1,1,Classic Cars,101,S700_2824,Nelson,Valarie,Medium
XIB0141,10372,40,100,4,5862,2019/1/26,Shipped,1,1,Classic Cars,151,S12_3148,Shimamura,Akiko,Medium
XIB0141,10372,34,100,1,5941.5,2019/1/26,Shipped,1,1,Classic Cars,173,S12_3891,Shimamura,Akiko,Medium
XIB0141,10372,28,100,3,3862.88,2019/1/26,Shipped,1,1,Vintage Cars,136,S18_3140,Shimamura,Akiko,Medium
XIB0141,10372,25,84.71,5,2117.75,2019/1/26,Shipped,1,1,Trains,100,S18_3259,Shimamura,Akiko,Small
XIB0141,10372,48,100,6,7031.52,2019/1/26,Shipped,1,1,Classic Cars,143,S18_4027,Shimamura,Akiko,Large
XIB0141,10372,41,86.89,7,3562.49,2019/1/26,Shipped,1,1,Vintage Cars,87,S18_4522,Shimamura,Akiko,Medium
XIB0141,10372,37,100,8,3910.53,2019/1/26,Shipped,1,1,Ships,122,S24_2011,Shimamura,Akiko,Medium
XIB0141,10372,24,58.58,9,1405.92,2019/1/26,Shipped,1,1,Trains,58,S50_1514,Shimamura,Akiko,Small
XIB0141,10372,44,100,2,4496.8,2019/1/26,Shipped,1,1,Ships,86,S700_1938,Shimamura,Akiko,Medium
1O10602,10373,39,100,3,4046.25,2019/1/31,Shipped,1,1,Classic Cars,136,S10_4757,Koskitalo,Pirkko,Medium
1O10602,10373,28,57.55,4,1611.4,2019/1/31,Shipped,1,1,Planes,157,S18_1662,Koskitalo,Pirkko,Small
1O10602,10373,22,86.74,5,1908.28,2019/1/31,Shipped,1,1,Ships,86,S18_3029,Koskitalo,Pirkko,Small
1O10602,10373,50,60.49,6,3024.5,2019/1/31,Shipped,1,1,Vintage Cars,105,S18_3856,Koskitalo,Pirkko,Medium
1O10602,10373,38,70.44,7,2676.72,2019/1/31,Shipped,1,1,Planes,68,S24_2841,Koskitalo,Pirkko,Small
1O10602,10373,33,57.32,12,1891.56,2019/1/31,Shipped,1,1,Vintage Cars,88,S24_3151,Koskitalo,Pirkko,Small
1O10602,10373,46,66,11,3036,2019/1/31,Shipped,1,1,Vintage Cars,65,S24_3420,Koskitalo,Pirkko,Medium
1O10602,10373,23,100,10,2394.3,2019/1/31,Shipped,1,1,Vintage Cars,83,S24_3816,Koskitalo,Pirkko,Small
1O10602,10373,39,73,13,2847,2019/1/31,Shipped,1,1,Planes,68,S24_3949,Koskitalo,Pirkko,Small
1O10602,10373,44,100,14,4627.92,2019/1/31,Shipped,1,1,Ships,66,S700_1138,Koskitalo,Pirkko,Medium
1O10602,10373,32,84.41,15,2701.12,2019/1/31,Shipped,1,1,Ships,90,S700_2047,Koskitalo,Pirkko,Small
1O10602,10373,41,70.33,16,2883.53,2019/1/31,Shipped,1,1,Ships,72,S700_2610,Koskitalo,Pirkko,Small
1O10602,10373,34,96.34,2,3275.56,2019/1/31,Shipped,1,1,Ships,100,S700_3505,Koskitalo,Pirkko,Medium
1O10602,10373,37,100,8,4025.6,2019/1/31,Shipped,1,1,Ships,99,S700_3962,Koskitalo,Pirkko,Medium
1O10602,10373,45,55.62,17,2502.9,2019/1/31,Shipped,1,1,Planes,74,S700_4002,Koskitalo,Pirkko,Small
1O10602,10373,25,64.97,9,1624.25,2019/1/31,Shipped,1,1,Planes,49,S72_1253,Koskitalo,Pirkko,Small
1O10602,10373,29,100,1,3978.51,2019/1/31,Shipped,1,1,Ships,54,S72_3212,Koskitalo,Pirkko,Medium
NIN0336,10374,39,100,5,5288.01,2019/2/2,Shipped,1,2,Motorcycles,118,S10_2016,Calaghan,Tony,Medium
NIN0336,10374,22,100,1,3834.38,2019/2/2,Shipped,1,2,Motorcycles,193,S10_4698,Calaghan,Tony,Medium
NIN0336,10374,42,69.27,2,2909.34,2019/2/2,Shipped,1,2,Planes,84,S18_2581,Calaghan,Tony,Small
NIN0336,10374,22,53.3,4,1172.6,2019/2/2,Shipped,1,2,Motorcycles,60,S18_2625,Calaghan,Tony,Small
NIN0336,10374,38,100,6,4197.1,2019/2/2,Shipped,1,2,Motorcycles,112,S24_1578,Calaghan,Tony,Medium
NIN0336,10374,46,94.1,3,4328.6,2019/2/2,Shipped,1,2,Planes,109,S24_1785,Calaghan,Tony,Medium
0OK0410,10375,21,34.91,12,733.11,2019/2/3,Shipped,1,2,Motorcycles,95,S10_1678,Labrune,Janine,Small
0OK0410,10375,45,76,7,3420,2019/2/3,Shipped,1,2,Classic Cars,194,S12_1099,Labrune,Janine,Medium
0OK0410,10375,49,78.92,13,3867.08,2019/2/3,Shipped,1,2,Motorcycles,150,S12_2823,Labrune,Janine,Medium
0OK0410,10375,23,100,9,2443.29,2019/2/3,Shipped,1,2,Motorcycles,76,S24_2000,Labrune,Janine,Small
0OK0410,10375,20,100,14,2046,2019/2/3,Shipped,1,2,Motorcycles,69,S24_2360,Labrune,Janine,Small
0OK0410,10375,43,100,2,10039.6,2019/2/3,Shipped,1,2,Planes,72,S24_4278,Labrune,Janine,Large
0OK0410,10375,37,100,3,6353.27,2019/2/3,Shipped,1,2,Motorcycles,99,S32_1374,Labrune,Janine,Medium
0OK0410,10375,44,82.26,4,3619.44,2019/2/3,Shipped,1,2,Vintage Cars,68,S32_4289,Labrune,Janine,Medium
0OK0410,10375,41,100,15,4701.88,2019/2/3,Shipped,1,2,Motorcycles,102,S32_4485,Labrune,Janine,Medium
0OK0410,10375,49,65.8,5,3224.2,2019/2/3,Shipped,1,2,Vintage Cars,43,S50_1341,Labrune,Janine,Medium
0OK0410,10375,49,100,8,5406.66,2019/2/3,Shipped,1,2,Motorcycles,81,S50_4713,Labrune,Janine,Medium
0OK0410,10375,37,81.87,6,3029.19,2019/2/3,Shipped,1,2,Planes,91,S700_1691,Labrune,Janine,Medium
0OK0410,10375,33,100,1,3856.71,2019/2/3,Shipped,1,2,Planes,99,S700_2466,Labrune,Janine,Medium
0OK0410,10375,25,66.73,10,1668.25,2019/2/3,Shipped,1,2,Planes,118,S700_2834,Labrune,Janine,Small
0OK0410,10375,44,100,11,5208.72,2019/2/3,Shipped,1,2,Planes,80,S700_3167,Labrune,Janine,Medium
6ZE0318,10376,35,100,1,3987.2,2019/2/8,Shipped,1,2,Classic Cars,117,S12_3380,Young,Leslie,Medium
ZPU0144,10377,24,67.83,5,1627.92,2019/2/9,Shipped,1,2,Classic Cars,79,S12_3990,Karttunen,Matti,Small
ZPU0144,10377,50,100,1,5182,2019/2/9,Shipped,1,2,Classic Cars,115,S12_4675,Karttunen,Matti,Medium
ZPU0144,10377,35,100,2,5895.05,2019/2/9,Shipped,1,2,Classic Cars,141,S18_1129,Karttunen,Matti,Medium
ZPU0144,10377,31,67.76,4,2100.56,2019/2/9,Shipped,1,2,Classic Cars,77,S18_1889,Karttunen,Matti,Small
ZPU0144,10377,36,100,6,4352.76,2019/2/9,Shipped,1,2,Classic Cars,142,S18_1984,Karttunen,Matti,Medium
ZPU0144,10377,39,100,3,7264.53,2019/2/9,Shipped,1,2,Classic Cars,169,S18_3232,Karttunen,Matti,Large
9LK0743,10378,34,42.64,5,1449.76,2019/2/10,Shipped,1,2,Classic Cars,124,S18_1589,Freyre,Diego,Small
9LK0743,10379,39,100,2,5399.55,2019/2/10,Shipped,1,2,Vintage Cars,170,S18_1749,Freyre,Diego,Medium
9LK0743,10379,27,49.3,1,1331.1,2019/2/10,Shipped,1,2,Vintage Cars,60,S18_2248,Freyre,Diego,Small
9LK0743,10379,29,100,5,5127.2,2019/2/10,Shipped,1,2,Classic Cars,132,S18_2870,Freyre,Diego,Medium
9LK0743,10378,22,100,4,2464,2019/2/10,Shipped,1,2,Classic Cars,80,S18_3278,Freyre,Diego,Small
9LK0743,10378,43,96.49,10,4149.07,2019/2/10,Shipped,1,2,Classic Cars,146,S18_3482,Freyre,Diego,Medium
9LK0743,10379,32,70.83,4,2266.56,2019/2/10,Shipped,1,2,Classic Cars,141,S18_3685,Freyre,Diego,Small
9LK0743,10378,28,100,9,4609.64,2019/2/10,Shipped,1,2,Motorcycles,62,S18_3782,Freyre,Diego,Medium
9LK0743,10378,49,67.14,8,3289.86,2019/2/10,Shipped,1,2,Classic Cars,148,S18_4721,Freyre,Diego,Medium
9LK0743,10379,32,100,3,3970.56,2019/2/10,Shipped,1,2,Classic Cars,50,S24_1628,Freyre,Diego,Medium
9LK0743,10378,41,100,7,5856.85,2019/2/10,Shipped,1,2,Classic Cars,37,S24_2972,Freyre,Diego,Medium
9LK0743,10378,46,41.54,6,1910.84,2019/2/10,Shipped,1,2,Classic Cars,61,S24_3371,Freyre,Diego,Small
9LK0743,10378,33,53.27,3,1757.91,2019/2/10,Shipped,1,2,Classic Cars,140,S24_3856,Freyre,Diego,Small
9LK0743,10378,41,100,2,4894.17,2019/2/10,Shipped,1,2,Classic Cars,80,S24_4620,Freyre,Diego,Medium
9LK0743,10378,40,82.46,1,3298.4,2019/2/10,Shipped,1,2,Motorcycles,40,S32_2206,Freyre,Diego,Medium
9LK0743,10380,27,93.16,13,2515.32,2019/2/16,Shipped,1,2,Vintage Cars,102,S18_1342,Freyre,Diego,Small
9LK0743,10380,40,100,10,4931.6,2019/2/16,Shipped,1,2,Vintage Cars,127,S18_2325,Freyre,Diego,Medium
9LK0743,10380,21,47.18,8,990.78,2019/2/16,Shipped,1,2,Vintage Cars,168,S18_2795,Freyre,Diego,Small
9LK0743,10380,32,100,1,3376.64,2019/2/16,Shipped,1,2,Vintage Cars,92,S18_4409,Freyre,Diego,Medium
9LK0743,10380,24,100,2,4536,2019/2/16,Shipped,1,2,Classic Cars,71,S18_4933,Freyre,Diego,Medium
9LK0743,10380,34,100,3,3441.82,2019/2/16,Shipped,1,2,Classic Cars,73,S24_1046,Freyre,Diego,Medium
9LK0743,10380,32,70.56,4,2257.92,2019/2/16,Shipped,1,2,Vintage Cars,33,S24_1937,Freyre,Diego,Small
9LK0743,10380,27,68.35,5,1845.45,2019/2/16,Shipped,1,2,Vintage Cars,44,S24_2022,Freyre,Diego,Small
9LK0743,10380,36,37.5,6,1350,2019/2/16,Shipped,1,2,Classic Cars,90,S24_2766,Freyre,Diego,Small
9LK0743,10380,44,36.29,7,1596.76,2019/2/16,Shipped,1,2,Classic Cars,117,S24_2887,Freyre,Diego,Small
9LK0743,10380,44,79.06,9,3478.64,2019/2/16,Shipped,1,2,Classic Cars,85,S24_3191,Freyre,Diego,Medium
9LK0743,10380,34,100,11,3953.18,2019/2/16,Shipped,1,2,Classic Cars,107,S24_3432,Freyre,Diego,Medium
9LK0743,10380,43,95.03,12,4086.29,2019/2/16,Shipped,1,2,Vintage Cars,41,S24_3969,Freyre,Diego,Medium
OZG0196,10381,36,100,3,8254.8,2019/2/17,Shipped,1,2,Classic Cars,214,S10_1949,Brown,Julie,Large
OZG0196,10381,37,100,6,6231.54,2019/2/17,Shipped,1,2,Classic Cars,147,S10_4962,Brown,Julie,Medium
IXU0277,10382,34,100,10,3823.64,2019/2/17,Shipped,1,2,Classic Cars,207,S12_1108,Nelson,Valarie,Medium
OZG0196,10381,20,100,1,2952,2019/2/17,Shipped,1,2,Trucks and Buses,136,S12_1666,Brown,Julie,Small
IXU0277,10382,37,100,11,4071.85,2019/2/17,Shipped,1,2,Classic Cars,151,S12_3148,Nelson,Valarie,Medium
IXU0277,10382,34,95.35,12,3241.9,2019/2/17,Shipped,1,2,Classic Cars,173,S12_3891,Nelson,Valarie,Medium
IXU0277,10382,32,66.58,13,2130.56,2019/2/17,Shipped,1,2,Trucks and Buses,118,S12_4473,Nelson,Valarie,Small
OZG0196,10381,48,98,2,4704,2019/2/17,Shipped,1,2,Trucks and Buses,116,S18_1097,Brown,Julie,Medium
OZG0196,10381,25,52.83,9,1320.75,2019/2/17,Shipped,1,2,Vintage Cars,53,S18_1367,Brown,Julie,Small
IXU0277,10382,25,88,5,2200,2019/2/17,Shipped,1,2,Classic Cars,163,S18_2238,Nelson,Valarie,Small
OZG0196,10381,35,48.62,7,1701.7,2019/2/17,Shipped,1,2,Trucks and Buses,60,S18_2432,Brown,Julie,Small
OZG0196,10381,41,100,8,4319.76,2019/2/17,Shipped,1,2,Vintage Cars,101,S18_2949,Brown,Julie,Medium
OZG0196,10381,40,68.08,4,2723.2,2019/2/17,Shipped,1,2,Vintage Cars,62,S18_2957,Brown,Julie,Small
OZG0196,10381,35,100,5,4288.2,2019/2/17,Shipped,1,2,Vintage Cars,104,S18_3136,Brown,Julie,Medium
IXU0277,10382,50,100,7,8935.5,2019/2/17,Shipped,1,2,Vintage Cars,99,S18_3320,Nelson,Valarie,Large
IXU0277,10382,39,100,1,4890.6,2019/2/17,Shipped,1,2,Trucks and Buses,121,S18_4600,Nelson,Valarie,Medium
IXU0277,10382,39,100,2,7827.3,2019/2/17,Shipped,1,2,Vintage Cars,50,S18_4668,Nelson,Valarie,Large
IXU0277,10382,20,100,3,2654.4,2019/2/17,Shipped,1,2,Trucks and Buses,127,S24_2300,Nelson,Valarie,Small
IXU0277,10382,33,100,4,4592.61,2019/2/17,Shipped,1,2,Vintage Cars,97,S24_4258,Nelson,Valarie,Medium
IXU0277,10382,26,100,6,2708.42,2019/2/17,Shipped,1,2,Trucks and Buses,96,S32_1268,Nelson,Valarie,Small
IXU0277,10382,48,100,8,6799.68,2019/2/17,Shipped,1,2,Trucks and Buses,64,S32_3522,Nelson,Valarie,Medium
IXU0277,10382,34,54.84,9,1864.56,2019/2/17,Shipped,1,2,Classic Cars,101,S700_2824,Nelson,Valarie,Small
9LK0743,10383,27,100,11,3843.99,2019/2/22,Shipped,1,2,Trucks and Buses,122,S18_2319,Freyre,Diego,Medium
9LK0743,10383,24,61.52,9,1476.48,2019/2/22,Shipped,1,2,Vintage Cars,136,S18_3140,Freyre,Diego,Small
9LK0743,10383,47,100,6,6869.05,2019/2/22,Shipped,1,2,Classic Cars,169,S18_3232,Freyre,Diego,Medium
9LK0743,10383,26,100,12,3340.48,2019/2/22,Shipped,1,2,Trains,100,S18_3259,Freyre,Diego,Medium
9LK0743,10383,38,100,1,5340.9,2019/2/22,Shipped,1,2,Classic Cars,143,S18_4027,Freyre,Diego,Medium
9LK0743,10383,28,58.58,7,1640.24,2019/2/22,Shipped,1,2,Vintage Cars,87,S18_4522,Freyre,Diego,Small
9LK0743,10383,22,91.76,2,2018.72,2019/2/22,Shipped,1,2,Classic Cars,57,S24_1444,Freyre,Diego,Small
9LK0743,10383,40,100,3,6089.6,2019/2/22,Shipped,1,2,Classic Cars,35,S24_2840,Freyre,Diego,Medium
9LK0743,10383,21,93.91,4,1972.11,2019/2/22,Shipped,1,2,Classic Cars,118,S24_4048,Freyre,Diego,Small
9LK0743,10383,32,53.18,5,1701.76,2019/2/22,Shipped,1,2,Trucks and Buses,54,S32_2509,Freyre,Diego,Small
9LK0743,10383,44,36.07,8,1587.08,2019/2/22,Shipped,1,2,Trains,62,S32_3207,Freyre,Diego,Small
9LK0743,10383,29,100,13,3087.05,2019/2/22,Shipped,1,2,Trucks and Buses,115,S50_1392,Freyre,Diego,Medium
9LK0743,10383,38,60.06,10,2282.28,2019/2/22,Shipped,1,2,Trains,58,S50_1514,Freyre,Diego,Small
OZG0196,10384,34,100,4,4846.7,2019/2/23,Shipped,1,2,Classic Cars,136,S10_4757,Brown,Julie,Medium
OZG0196,10384,28,80.54,3,2255.12,2019/2/23,Shipped,1,2,Ships,122,S24_2011,Brown,Julie,Small
OZG0196,10384,43,97.87,2,4208.41,2019/2/23,Shipped,1,2,Vintage Cars,88,S24_3151,Brown,Julie,Medium
OZG0196,10384,49,100,1,6397.44,2019/2/23,Shipped,1,2,Ships,86,S700_1938,Brown,Julie,Medium
IXU0277,10385,37,85.54,2,3164.98,2019/2/28,Shipped,1,2,Vintage Cars,83,S24_3816,Nelson,Valarie,Medium
IXU0277,10385,25,77.34,1,1933.5,2019/2/28,Shipped,1,2,Ships,66,S700_1138,Nelson,Valarie,Small
9LK0743,10386,25,54.57,7,1364.25,2019/3/1,Resolved,1,3,Planes,157,S18_1662,Freyre,Diego,Small
9LK0743,10386,21,74.77,18,1570.17,2019/3/1,Resolved,1,3,Planes,84,S18_2581,Freyre,Diego,Small
9LK0743,10386,37,93.01,5,3441.37,2019/3/1,Resolved,1,3,Ships,86,S18_3029,Freyre,Diego,Medium
9LK0743,10386,22,57.55,6,1266.1,2019/3/1,Resolved,1,3,Vintage Cars,105,S18_3856,Freyre,Diego,Small
9LK0743,10386,33,41.71,11,1376.43,2019/3/1,Resolved,1,3,Planes,109,S24_1785,Freyre,Diego,Small
9LK0743,10386,39,55.96,1,2182.44,2019/3/1,Resolved,1,3,Planes,68,S24_2841,Freyre,Diego,Small
9LK0743,10386,35,63.76,9,2231.6,2019/3/1,Resolved,1,3,Vintage Cars,65,S24_3420,Freyre,Diego,Small
9LK0743,10386,41,73.32,12,3006.12,2019/3/1,Resolved,1,3,Planes,68,S24_3949,Freyre,Diego,Medium
9LK0743,10386,50,63.34,8,3167,2019/3/1,Resolved,1,3,Planes,72,S24_4278,Freyre,Diego,Medium
9LK0743,10386,29,85.76,13,2487.04,2019/3/1,Resolved,1,3,Ships,90,S700_2047,Freyre,Diego,Small
9LK0743,10386,37,83.84,14,3102.08,2019/3/1,Resolved,1,3,Planes,99,S700_2466,Freyre,Diego,Medium
9LK0743,10386,37,100,10,5017.57,2019/3/1,Resolved,1,3,Ships,72,S700_2610,Freyre,Diego,Medium
9LK0743,10386,32,94.34,17,3018.88,2019/3/1,Resolved,1,3,Planes,80,S700_3167,Freyre,Diego,Medium
9LK0743,10386,45,92.08,2,4143.6,2019/3/1,Resolved,1,3,Ships,100,S700_3505,Freyre,Diego,Medium
9LK0743,10386,30,95.48,3,2864.4,2019/3/1,Resolved,1,3,Ships,99,S700_3962,Freyre,Diego,Small
9LK0743,10386,44,86.4,15,3801.6,2019/3/1,Resolved,1,3,Planes,74,S700_4002,Freyre,Diego,Medium
9LK0743,10386,50,87.15,16,4357.5,2019/3/1,Resolved,1,3,Planes,49,S72_1253,Freyre,Diego,Medium
9LK0743,10386,43,100,4,5417.57,2019/3/1,Resolved,1,3,Ships,54,S72_3212,Freyre,Diego,Medium
